n,min_k_for_aggregated_combinations,log_sum_of_combinations_min_k_aggregated_combinations,sum_of_combinations_min_k_aggregated_combinations,min_k,log_combinations_min_k,combinations_min_k,max_k,log_combinations_max_k,combinations_max_k
5676,12,120.79872310640773,2312272919621550497855218422036880311,12,120.79566438996247,2307375768899607957218561225861625525,13,129.56283022190436,1005305873465183036129686983329249767200
5677,12,120.80177535166128,2317170070343493038491875618212135098,12,120.79871717552946,2312263413952881619263860914248269745,13,129.56613769809624,1007613249234082644086905544555111392725
5678,12,120.80482705888495,2322076726734104457719890322176000452,12,120.80176942287575,2317160547904070214292305377885929335,13,129.56944459111276,1009925512648035525706169405469359662470
5679,12,120.80787822826844,2326992905564138701147475266466071570,12,120.8048211321911,2322067187497302761066878814366365395,13,129.5727509011595,1012242673195939595920461710847245591805
5680,12,120.81092886000125,2331918623630974641228071718565777746,12,120.80787230366512,2326983349503295639177817866196357700,13,129.57605662844205,1014564740383436898681528589661611957200
5681,12,120.81397895427287,2336853897758653643278325570935197793,12,120.81092293748738,2331909050719390108690983118338597300,13,129.57936177316572,1016891723732940194320706407527808314900
5682,12,120.81702851127262,2341798744797917177865668023531798287,12,120.81397303384733,2336844307969589876116784140811271580,13,129.58266633553583,1019223632783659584429397390646146912200
5683,12,120.82007753118977,2346753181626244479614551906252324995,12,120.81702259293431,2341789138104598706748665891770491340,13,129.58597031575758,1021560477091629174305514174786958183780
5684,12,120.82312601421343,2351717225147890252480437920734158651,12,120.82007161493758,2346743558001858083420207498029526230,13,129.589273714036,1023902266229733773012262840678728675120
5685,12,120.82617396053269,2356690892293922421540668343438791073,12,120.82312010004627,2351707584565584911729927661959784350,13,129.59257653057608,1026249009787735631095683048176758201350
5686,12,120.82922137033646,2361674200022259931351409024917797797,12,120.82616804844943,2356681234726809271782934206186699650,13,129.5958787655827,1028600717372301216007412975838717985700
5687,12,120.83226824381359,2366667165317710590919883843648895945,12,120.82921546033603,2361664525443412216498598560455288266,13,129.5991804192606,1030957398607028025279195910044904685350
5688,12,120.83531458115286,2371669805192008965341169126842503625,12,120.8322623358949,2366657473700163616533479318511219108,13,129.60248149181436,1033319063132471437495694508605359973616
5689,12,120.83836038254289,2376682136683854314148858935173788143,12,120.83530867531478,2371660096508760051868762346839937556,13,129.60578198344857,1035685720606171601112227987923871192724
5690,12,120.84140564817223,2381704176858948576428955523507638731,12,120.83835447878432,2376672410907862750111528311644812380,13,129.60908189436762,1038057380702680361164096750270711130280
5691,12,120.84445037822934,2386735942810034402746382735370465083,12,120.8413997464921,2381694433963135571559201905541579020,13,129.61238122477587,1040434053113588223914208278582355942660
5692,12,120.84749457290258,2391777451656933233933563565199351147,12,120.84444447862654,2386726182767283041076580501116666863,13,129.61567997487748,1042815747547551359485767480487897521680
5693,12,120.85053823238016,2396828720546583426790546629282035432,12,120.847488675376,2391767674440088426834883434757469539,13,129.6189781448766,1045202473730318642526844060989014188543
5694,12,120.85358135685027,2401889766653078426746209823806601326,12,120.85053233692872,2396818926128451865962306631029396613,13,129.62227573497717,1047594241404758730953678944423771658082
5695,12,120.85662394650095,2406960607177704987530113016583806040,12,120.85357546347286,2401879955006428537155610815363789145,13,129.6255727453831,1049991060330887182819641251054801054695
5696,12,120.85966600152014,2412041259348981437904615217803822936,12,120.85661805519648,2406950778275266880302315130948652880,13,129.62886917629817,1052392940285893611356796861870164843840
5697,12,120.8627075220957,2417131740422695995506915304658992993,12,120.85966011228753,2412031413163446863163111574496829456,13,129.63216502792605,1054799891064168878237099177001113496720
5698,12,120.8657485084154,2422232067681945127850719034821156531,12,120.86270163493384,2417121876926718295164159295019861808,13,129.63546030047027,1057211922477332325100262288575610326176
5699,12,120.86878896066686,2427342258437171960537278774622451255,12,120.86574262332321,2422222186848139188348961459876594416,13,129.63875499413436,1059629044354259043395426447870630187984
5700,12,120.87182887903768,2432462330026204732725596089368308095,12,120.86878307764326,2427332360238114165539571083209667400,13,129.6420491091216,1062051266541107182583775409330506782400
5701,12,120.8748682637153,2437592299814295299911621095526948791,12,120.87182299808156,2432452414434432915756915933446706600,13,129.64534264563522,1064478598901345296749314980413716449800
5702,12,120.87790711488707,2442732185194157684066326257607190983,12,120.87486238482556,2437582366802308696950076388842376280,13,129.64863560387843,1066911051315779729665071896347163156400
5703,12,120.88094543274025,2447882003586006671182576126372005687,12,120.87790123806265,2442722234734416886084393893088749240,13,129.6519279840542,1069348633682582038362021972736005532680
5704,12,120.88398321746202,2453041772437596456280758359655262135,12,120.88093955798006,2447872035650933576638331476840868880,13,129.65521978636545,1071791355917316455248106366629094281920
5705,12,120.88702046923943,2458211509224259335923185242469655391,12,120.88397734476494,2453031786999574223559051655608142800,13,129.658511011015,1074239227952967388824744698105935150800
5706,12,120.89005718825945,2463391231448944448287318829331167983,12,120.8870145986044,2458201506255632335726720889866537200,13,129.66180165820558,1076692259739966963048303749761543293600
5707,12,120.89309337470894,2468580956642256560847916768795798767,12,120.89005131968538,2463381210922018215977593699467660720,13,129.66509172813977,1079150461246222595384030470651409830800
5708,12,120.89612902877468,2473780702362494905718239838123936815,12,120.89308750819474,2468570918529297748735973461474966185,13,129.66838122102004,1081613842457144613600008064350877491520
5709,12,120.89916415064333,2478990486195692062700506214772907446,12,120.89612316431926,2473770646635731235305190888460695445,13,129.67167013704884,1084082413375673911348744037812352457705
5710,12,120.90219874050146,2484210325755652890095821541085119448,12,120.89915828824562,2478980412827312276867785183066088275,13,129.67495847642837,1086556184022309642584049228700813153150
5711,12,120.90523279853555,2489440238683993503323857899104150622,12,120.90219288016038,2484200234717806705245116894278018975,13,129.67824623936087,1089035164435136954860917013883879241425
5712,12,120.90826632493199,2494680242650180301402598903930282270,12,120.90522694025002,2489430129948791561466685561423867436,13,129.6815334260484,1091519364669854761566162130778157260400
5713,12,120.91129931987702,2499930355351569041338512246436697105,12,120.9082604687009,2494670116189694122199469323349334268,13,129.68482003669286,1094008794799803553127628816339581127836
5714,12,120.91433178355686,2505190594513443960477555169524059943,12,120.91129346569932,2499920211137830974087647792637337076,13,129.68810607149618,1096503464915993247249828285662930462104
5715,12,120.91736371615757,2510460977889056946867462546410782811,12,120.91432593143145,2505180432518447136053113648066347780,13,129.69139153066007,1099003385127131078223915933455567799180
5716,12,120.92039511786513,2515741523259666757681811444755217843,12,120.91735786608338,2510450798084755229607222582809825370,13,129.69467641438618,1101508565559649525359969047103634146960
5717,12,120.92342598886545,2521032248434578285756400306700610317,12,120.92038926984108,2515731325617974697224275461161046738,13,129.69796072287605,1104019016357734280589576269686443972330
5718,12,120.92645632934429,2526333171251181874288525152240173897,12,120.92342014289046,2521022032927371068827270782845928014,13,129.7012444563311,1106534747683352255286800545147605019068
5719,12,120.92948613948737,2531644309574992679749779521634419781,12,120.9264504854173,2526322937850295276436509831276653638,13,129.70452761495267,1109055769716279626355627815930450947082
5720,12,120.93251541948027,2536965681299690083063049211992185925,12,120.9294802976073,2531634058252223017031681190417389420,13,129.70781019894196,1111582092654129921632064325761727600720
5721,12,120.93554416950849,2542297304347157149094417233566982431,12,120.93250957964602,2536955412026794163678095654296353980,13,129.7110922085001,1114113726712382144649096006952144990140
5722,12,120.93857238975743,2547639196667520134510738812837610883,12,120.935538331719,2542287017095852224967786923622370836,13,129.7143736438281,1116650682124408938812774102606441344120
5723,12,120.94160008041237,2552991376239188044053690702052850931,12,120.93856655401163,2547628891409483852826237885465037348,13,129.7176545051269,1119192969141504791037741889530063714956
5724,12,120.94462724165855,2558353861068892235281143518640664515,12,120.94159424670919,2552981052946058398735536704552148771,13,129.7209347925972,1121740598032914274890568127415528752304
5725,12,120.94765387368106,2563726669191726071826750332729180260,12,120.94462140999691,2558343519712267518424811418442333575,13,129.72421450643978,1124293579085860333289303664120080901075
5726,12,120.95067997666492,2569109818671184625228689247016026946,12,120.94764804405989,2563716309743164825078836223661323425,13,129.72749364685518,1126851922605572600807728475538523234650
5727,12,120.95370555079502,2574503327599204425378542270370730468,12,120.95067414908314,2569099441102205591115747165863236965,13,129.7307722140439,1129415638915315765632807311762184558075
5728,12,120.95673059625621,2579907214096203259641337374878223972,12,120.95369972525158,2574492931881286498584849504210045720,13,129.7340502082063,1131984738356417971223923058928047795040
5729,12,120.95975511323319,2585321496311120020697825245546402225,12,120.95672477275004,2579896800200785438235543608469363640,13,129.7373276295427,1134559231288299257722507908432257840760
5730,12,120.96277910191058,2590746192421454603160106882623440811,12,120.9597492917632,2585311064209601357308440866829215400,13,129.7406044782532,1137139128088500043160743452040727204400
